from,to,type,subtype
mmu:13051,mmu:14682,PPrel,NA
mmu:227288,mmu:14682,PPrel,NA
mmu:23832,mmu:14682,PPrel,NA
mmu:80901,mmu:14682,PPrel,NA
mmu:14682,mmu:18795,PPrel,NA
mmu:14682,mmu:18796,PPrel,NA
mmu:14682,mmu:18797,PPrel,NA
mmu:14682,mmu:18798,PPrel,NA
mmu:14682,mmu:18803,PPrel,NA
mmu:14682,mmu:234779,PPrel,NA
mmu:14191,mmu:94176,PPrel,activation
mmu:14191,mmu:94176,PPrel,phosphorylation
mmu:15162,mmu:94176,PPrel,activation
mmu:15162,mmu:94176,PPrel,phosphorylation
mmu:17096,mmu:94176,PPrel,activation
mmu:17096,mmu:94176,PPrel,phosphorylation
mmu:20779,mmu:94176,PPrel,activation
mmu:20779,mmu:94176,PPrel,phosphorylation
mmu:14191,mmu:140580,PPrel,activation
mmu:14191,mmu:140580,PPrel,phosphorylation
mmu:15162,mmu:140580,PPrel,activation
mmu:15162,mmu:140580,PPrel,phosphorylation
mmu:17096,mmu:140580,PPrel,activation
mmu:17096,mmu:140580,PPrel,phosphorylation
mmu:20779,mmu:140580,PPrel,activation
mmu:20779,mmu:140580,PPrel,phosphorylation
mmu:94176,mmu:170758,PPrel,activation
mmu:94176,mmu:19353,PPrel,activation
mmu:94176,mmu:19354,PPrel,activation
mmu:140580,mmu:170758,PPrel,activation
mmu:140580,mmu:19353,PPrel,activation
mmu:140580,mmu:19354,PPrel,activation
mmu:12540,mmu:93742,PPrel,activation
mmu:12540,mmu:18762,PPrel,activation
mmu:12540,mmu:21844,PPrel,activation
mmu:19229,mmu:14083,PPrel,activation
mmu:19229,mmu:12928,PPrel,activation
mmu:19229,mmu:12929,PPrel,activation
mmu:19229,mmu:12927,PPrel,activation
mmu:19229,mmu:19303,PPrel,activation
mmu:56438,mmu:15251,PPrel,activation
mmu:67673,mmu:15251,PCrel,activation
mmu:67923,mmu:15251,PPrel,activation
mmu:112405,mmu:15251,PPrel,activation
mmu:112406,mmu:15251,PPrel,activation
mmu:112407,mmu:15251,PPrel,activation
mmu:22346,mmu:15251,PPrel,activation
mmu:11863,mmu:21857,PPrel,activation
mmu:11863,mmu:17000,PPrel,activation
mmu:11863,mmu:13856,PPrel,activation
mmu:11863,mmu:22041,PPrel,activation
mmu:11863,mmu:71775,PPrel,activation
mmu:11863,mmu:22042,PPrel,activation
mmu:11863,mmu:22339,PPrel,activation
mmu:11863,mmu:14254,PPrel,activation
mmu:11863,mmu:13645,PPrel,activation
mmu:11863,mmu:18787,PPrel,activation
mmu:11863,mmu:11600,PPrel,activation
mmu:11863,mmu:11601,PPrel,activation
mmu:11863,mmu:11602,PPrel,activation
mmu:11863,mmu:21687,PPrel,activation
mmu:11863,mmu:13614,PPrel,activation
mmu:11863,mmu:18126,PPrel,activation
mmu:11863,mmu:18127,PPrel,activation
mmu:11863,mmu:15368,PPrel,activation
mmu:11863,mmu:230899,PPrel,activation
mmu:11863,mmu:20525,PPrel,activation
mmu:11863,mmu:228026,PPrel,activation
mmu:11863,mmu:15275,PPrel,activation
mmu:11863,mmu:15277,PPrel,activation
mmu:11863,mmu:212032,PPrel,activation
mmu:11863,mmu:216019,PPrel,activation
mmu:11863,mmu:18641,PPrel,activation
mmu:11863,mmu:18642,PPrel,activation
mmu:11863,mmu:56421,PPrel,activation
mmu:11863,mmu:115487111,PPrel,activation
mmu:11863,mmu:14433,PPrel,activation
mmu:11863,mmu:11674,PPrel,activation
mmu:11863,mmu:11676,PPrel,activation
mmu:11863,mmu:230163,PPrel,activation
mmu:11863,mmu:353204,PPrel,activation
mmu:11863,mmu:79459,PPrel,activation
mmu:11863,mmu:18655,PPrel,activation
mmu:11863,mmu:18663,PPrel,activation
mmu:11863,mmu:170768,PPrel,activation
mmu:11863,mmu:106557,PPrel,activation
mmu:11863,mmu:16828,PPrel,activation
mmu:11863,mmu:16832,PPrel,activation
mmu:11863,mmu:16833,PPrel,activation
mmu:11863,mmu:12043,PPrel,activation
mmu:11863,mmu:12575,PPrel,activation
mmu:11863,mmu:12576,PPrel,activation
mmu:11863,mmu:13806,PPrel,activation
mmu:11863,mmu:13807,PPrel,activation
mmu:11863,mmu:13808,PPrel,activation
mmu:11863,mmu:226265,PPrel,activation
mmu:11863,mmu:433182,PCrel,activation
mmu:12914,mmu:21857,PCrel,activation
mmu:12914,mmu:17000,PCrel,activation
mmu:12914,mmu:13856,PCrel,activation
mmu:12914,mmu:22041,PCrel,activation
mmu:12914,mmu:71775,PPrel,activation
mmu:12914,mmu:22042,PPrel,activation
mmu:12914,mmu:22339,PPrel,activation
mmu:12914,mmu:14254,PCrel,activation
mmu:12914,mmu:13645,PCrel,activation
mmu:12914,mmu:18787,PCrel,activation
mmu:12914,mmu:11600,PCrel,activation
mmu:12914,mmu:11601,PCrel,activation
mmu:12914,mmu:11602,PCrel,activation
mmu:12914,mmu:21687,PCrel,activation
mmu:12914,mmu:13614,PCrel,activation
mmu:12914,mmu:18126,PCrel,activation
mmu:12914,mmu:18127,PCrel,activation
mmu:12914,mmu:15368,PCrel,activation
mmu:12914,mmu:230899,PCrel,activation
mmu:12914,mmu:20525,PCrel,activation
mmu:12914,mmu:228026,PCrel,activation
mmu:12914,mmu:15275,PCrel,activation
mmu:12914,mmu:15277,PCrel,activation
mmu:12914,mmu:212032,PPrel,activation
mmu:12914,mmu:216019,PPrel,activation
mmu:12914,mmu:18641,PPrel,activation
mmu:12914,mmu:18642,PPrel,activation
mmu:12914,mmu:56421,PPrel,activation
mmu:12914,mmu:115487111,PPrel,activation
mmu:12914,mmu:14433,PPrel,activation
mmu:12914,mmu:11674,PPrel,activation
mmu:12914,mmu:11676,PPrel,activation
mmu:12914,mmu:230163,PPrel,activation
mmu:12914,mmu:353204,PPrel,activation
mmu:12914,mmu:79459,PPrel,activation
mmu:12914,mmu:79459,PPrel,indirect effect
mmu:12914,mmu:18655,PPrel,activation
mmu:12914,mmu:18655,PPrel,indirect effect
mmu:12914,mmu:18663,PPrel,activation
mmu:12914,mmu:18663,PPrel,indirect effect
mmu:12914,mmu:170768,PPrel,activation
mmu:12914,mmu:170768,PPrel,indirect effect
mmu:12914,mmu:106557,PPrel,activation
mmu:12914,mmu:106557,PPrel,indirect effect
mmu:12914,mmu:16828,PPrel,activation
mmu:12914,mmu:16828,PPrel,indirect effect
mmu:12914,mmu:16832,PPrel,activation
mmu:12914,mmu:16832,PPrel,indirect effect
mmu:12914,mmu:16833,PPrel,inhibition
mmu:12914,mmu:12043,PPrel,inhibition
mmu:12914,mmu:12575,PPrel,inhibition
mmu:12914,mmu:12576,PPrel,inhibition
mmu:12914,mmu:13806,PPrel,inhibition
mmu:12914,mmu:13807,PPrel,inhibition
mmu:12914,mmu:13808,PPrel,inhibition
mmu:12914,mmu:226265,PPrel,inhibition
mmu:12914,mmu:433182,PPrel,inhibition
mmu:328572,mmu:21857,PCrel,inhibition
mmu:328572,mmu:17000,PCrel,inhibition
mmu:328572,mmu:13856,PCrel,inhibition
mmu:328572,mmu:22041,PPrel,inhibition
mmu:328572,mmu:71775,PPrel,inhibition
mmu:328572,mmu:22042,PPrel,inhibition
mmu:328572,mmu:22339,PPrel,inhibition
mmu:328572,mmu:22339,PPrel,phosphorylation
mmu:328572,mmu:14254,PPrel,inhibition
mmu:328572,mmu:14254,PPrel,phosphorylation
mmu:328572,mmu:13645,PPrel,inhibition
mmu:328572,mmu:13645,PPrel,phosphorylation
mmu:328572,mmu:18787,GErel,expression
mmu:328572,mmu:11600,GErel,expression
mmu:328572,mmu:11601,GErel,expression
mmu:328572,mmu:11602,PPrel,activation
mmu:328572,mmu:11602,PPrel,indirect effect
mmu:328572,mmu:21687,PPrel,activation
mmu:328572,mmu:21687,PPrel,indirect effect
mmu:328572,mmu:13614,PPrel,activation
mmu:328572,mmu:13614,PPrel,indirect effect
mmu:328572,mmu:18126,PPrel,activation
mmu:328572,mmu:18126,PPrel,indirect effect
mmu:328572,mmu:18127,PPrel,activation
mmu:328572,mmu:18127,PPrel,indirect effect
mmu:328572,mmu:15368,PPrel,activation
mmu:328572,mmu:15368,PPrel,indirect effect
mmu:328572,mmu:230899,PPrel,activation
mmu:328572,mmu:230899,PPrel,indirect effect
mmu:328572,mmu:20525,PPrel,activation
mmu:328572,mmu:20525,PPrel,indirect effect
mmu:328572,mmu:228026,PPrel,activation
mmu:328572,mmu:228026,PPrel,indirect effect
mmu:328572,mmu:15275,PPrel,activation
mmu:328572,mmu:15275,PPrel,indirect effect
mmu:328572,mmu:15277,PPrel,activation
mmu:328572,mmu:15277,PPrel,indirect effect
mmu:328572,mmu:212032,PPrel,activation
mmu:328572,mmu:212032,PPrel,indirect effect
mmu:328572,mmu:216019,PPrel,activation
mmu:328572,mmu:216019,PPrel,indirect effect
mmu:328572,mmu:18641,PPrel,activation
mmu:328572,mmu:18641,PPrel,indirect effect
mmu:328572,mmu:18642,PPrel,activation
mmu:328572,mmu:18642,PPrel,indirect effect
mmu:328572,mmu:56421,PPrel,activation
mmu:328572,mmu:56421,PPrel,indirect effect
mmu:328572,mmu:115487111,PPrel,activation
mmu:328572,mmu:115487111,PPrel,indirect effect
mmu:328572,mmu:14433,PPrel,activation
mmu:328572,mmu:14433,PPrel,indirect effect
mmu:328572,mmu:11674,PPrel,activation
mmu:328572,mmu:11674,PPrel,indirect effect
mmu:328572,mmu:11676,PPrel,activation
mmu:328572,mmu:11676,PPrel,indirect effect
mmu:328572,mmu:230163,PPrel,activation
mmu:328572,mmu:230163,PPrel,indirect effect
mmu:328572,mmu:353204,PPrel,activation
mmu:328572,mmu:353204,PPrel,indirect effect
mmu:328572,mmu:79459,PPrel,activation
mmu:328572,mmu:79459,PPrel,indirect effect
mmu:328572,mmu:18655,PPrel,activation
mmu:328572,mmu:18655,PPrel,indirect effect
mmu:328572,mmu:18663,PPrel,activation
mmu:328572,mmu:18663,PPrel,indirect effect
mmu:328572,mmu:170768,PPrel,activation
mmu:328572,mmu:170768,PPrel,indirect effect
mmu:328572,mmu:106557,PPrel,activation
mmu:328572,mmu:106557,PPrel,indirect effect
mmu:328572,mmu:16828,PPrel,activation
mmu:328572,mmu:16828,PPrel,indirect effect
mmu:328572,mmu:16832,PPrel,activation
mmu:328572,mmu:16832,PPrel,indirect effect
mmu:328572,mmu:16833,PPrel,activation
mmu:328572,mmu:16833,PPrel,indirect effect
mmu:328572,mmu:12043,PPrel,activation
mmu:328572,mmu:12043,PPrel,indirect effect
mmu:328572,mmu:12575,PPrel,activation
mmu:328572,mmu:12575,PPrel,indirect effect
mmu:328572,mmu:12576,PPrel,activation
mmu:328572,mmu:12576,PPrel,indirect effect
mmu:328572,mmu:13806,PPrel,activation
mmu:328572,mmu:13806,PPrel,indirect effect
mmu:328572,mmu:13807,PPrel,activation
mmu:328572,mmu:13807,PPrel,indirect effect
mmu:328572,mmu:13808,PCrel,activation
mmu:328572,mmu:226265,PCrel,activation
mmu:328572,mmu:433182,PCrel,activation
mmu:15251,mmu:21857,PCrel,activation
mmu:15251,mmu:17000,PCrel,activation
mmu:15251,mmu:13856,PPrel,inhibition
mmu:15251,mmu:22041,PPrel,inhibition
mmu:15251,mmu:71775,PPrel,inhibition
mmu:15251,mmu:22042,PPrel,inhibition
mmu:15251,mmu:22042,PPrel,ubiquitination
mmu:15251,mmu:22339,PPrel,inhibition
mmu:15251,mmu:22339,PPrel,ubiquitination
mmu:15251,mmu:14254,PPrel,inhibition
mmu:15251,mmu:14254,PPrel,ubiquitination
mmu:15251,mmu:13645,PPrel,inhibition
mmu:15251,mmu:13645,PPrel,ubiquitination
mmu:15251,mmu:18787,GErel,expression
mmu:15251,mmu:11600,GErel,expression
mmu:15251,mmu:11601,GErel,expression
mmu:15251,mmu:11602,GErel,expression
mmu:15251,mmu:21687,GErel,expression
mmu:15251,mmu:13614,GErel,expression
mmu:15251,mmu:18126,GErel,expression
mmu:15251,mmu:18127,GErel,expression
mmu:15251,mmu:15368,GErel,expression
mmu:15251,mmu:230899,GErel,expression
mmu:15251,mmu:20525,GErel,expression
mmu:15251,mmu:228026,GErel,expression
mmu:15251,mmu:15275,GErel,expression
mmu:15251,mmu:15277,GErel,expression
mmu:15251,mmu:212032,GErel,expression
mmu:15251,mmu:216019,GErel,expression
mmu:15251,mmu:18641,GErel,expression
mmu:15251,mmu:18642,GErel,expression
mmu:15251,mmu:56421,GErel,expression
mmu:15251,mmu:115487111,GErel,expression
mmu:15251,mmu:14433,GErel,expression
mmu:15251,mmu:11674,GErel,expression
mmu:15251,mmu:11676,GErel,expression
mmu:15251,mmu:230163,GErel,expression
mmu:15251,mmu:353204,GErel,expression
mmu:15251,mmu:79459,GErel,expression
mmu:15251,mmu:18655,GErel,expression
mmu:15251,mmu:18663,GErel,expression
mmu:15251,mmu:170768,GErel,expression
mmu:15251,mmu:106557,GErel,expression
mmu:15251,mmu:16828,GErel,expression
mmu:15251,mmu:16832,GErel,expression
mmu:15251,mmu:16833,GErel,expression
mmu:15251,mmu:12043,GErel,expression
mmu:15251,mmu:12575,GErel,expression
mmu:15251,mmu:12576,GErel,expression
mmu:15251,mmu:13806,GErel,expression
mmu:15251,mmu:13807,GErel,expression
mmu:15251,mmu:13808,GErel,expression
mmu:15251,mmu:226265,GErel,expression
mmu:15251,mmu:433182,GErel,expression
mmu:13645,mmu:13649,GErel,expression
mmu:13645,mmu:13866,GErel,expression
mmu:13645,mmu:16001,GErel,expression
mmu:13645,mmu:16337,GErel,expression
mmu:16000,mmu:13649,GErel,expression
mmu:16000,mmu:13866,GErel,expression
mmu:16000,mmu:16001,GErel,expression
mmu:16000,mmu:16337,GErel,expression
mmu:16333,mmu:13649,GErel,expression
mmu:16333,mmu:13866,GErel,expression
mmu:16333,mmu:16001,GErel,expression
mmu:16333,mmu:16337,GErel,expression
mmu:16334,mmu:13649,GErel,expression
mmu:16334,mmu:13866,GErel,expression
mmu:16334,mmu:16001,GErel,expression
mmu:16334,mmu:16337,GErel,expression
mmu:13649,mmu:26395,GErel,expression
mmu:13649,mmu:26396,GErel,expression
mmu:13649,mmu:18706,GErel,expression
mmu:13649,mmu:18707,GErel,expression
mmu:13649,mmu:18708,GErel,expression
mmu:13649,mmu:18709,GErel,expression
mmu:13649,mmu:18710,GErel,expression
mmu:13649,mmu:74769,GErel,expression
mmu:13866,mmu:26395,GErel,expression
mmu:13866,mmu:26396,GErel,expression
mmu:13866,mmu:18706,GErel,expression
mmu:13866,mmu:18707,GErel,expression
mmu:13866,mmu:18708,GErel,expression
mmu:13866,mmu:18709,GErel,expression
mmu:13866,mmu:18710,GErel,expression
mmu:13866,mmu:74769,GErel,expression
mmu:16001,mmu:26395,GErel,expression
mmu:16001,mmu:26396,GErel,expression
mmu:16001,mmu:18706,GErel,expression
mmu:16001,mmu:18707,GErel,expression
mmu:16001,mmu:18708,GErel,expression
mmu:16001,mmu:18709,GErel,expression
mmu:16001,mmu:18710,GErel,expression
mmu:16001,mmu:74769,GErel,expression
mmu:16337,mmu:26395,GErel,expression
mmu:16337,mmu:26396,GErel,expression
mmu:16337,mmu:18706,GErel,expression
mmu:16337,mmu:18707,GErel,expression
mmu:16337,mmu:18708,GErel,expression
mmu:16337,mmu:18709,GErel,expression
mmu:16337,mmu:18710,GErel,expression
mmu:16337,mmu:74769,GErel,expression
mmu:18706,mmu:11651,GErel,expression
mmu:18706,mmu:11652,GErel,expression
mmu:18706,mmu:23797,GErel,expression
mmu:18707,mmu:11651,GErel,expression
mmu:18707,mmu:11652,GErel,expression
mmu:18707,mmu:23797,GErel,expression
mmu:18708,mmu:11651,GErel,expression
mmu:18708,mmu:11652,GErel,expression
mmu:18708,mmu:23797,GErel,expression
mmu:18709,mmu:11651,GErel,expression
mmu:18709,mmu:11652,GErel,expression
mmu:18709,mmu:23797,GErel,expression
mmu:18710,mmu:11651,GErel,expression
mmu:18710,mmu:11652,GErel,expression
mmu:18710,mmu:23797,GErel,expression
mmu:74769,mmu:11651,GErel,expression
mmu:74769,mmu:11652,GErel,expression
mmu:74769,mmu:23797,GErel,expression
mmu:11651,mmu:56717,GErel,expression
mmu:11652,mmu:56717,GErel,expression
mmu:23797,mmu:56717,GErel,expression
mmu:56717,mmu:58988,GErel,expression
mmu:56717,mmu:72508,GErel,expression
mmu:56717,mmu:13685,GErel,expression
mmu:13058,cpd:C00704,GErel,expression
mmu:18803,cpd:C00165,GErel,expression
mmu:18803,cpd:C01245,GErel,expression
mmu:234779,cpd:C00165,GErel,expression
mmu:234779,cpd:C01245,GErel,expression
mmu:18750,mmu:56717,GErel,expression
mmu:18750,mmu:112405,GErel,expression
mmu:18750,mmu:112406,GErel,expression
mmu:18750,mmu:112407,GErel,expression
mmu:18751,mmu:56717,GErel,expression
mmu:18751,mmu:112405,GErel,expression
mmu:18751,mmu:112406,GErel,expression
mmu:18751,mmu:112407,GErel,expression
mmu:18752,mmu:56717,GErel,expression
mmu:18752,mmu:112405,GErel,expression
mmu:18752,mmu:112406,GErel,expression
mmu:18752,mmu:112407,GErel,expression
cpd:C00165,mmu:18750,GErel,expression
cpd:C00165,mmu:18751,GErel,expression
cpd:C00165,mmu:18752,GErel,expression
cpd:C00704,mmu:18803,GErel,expression
cpd:C00704,mmu:234779,GErel,expression
mmu:228026,mmu:18597,GErel,expression
mmu:228026,mmu:18598,GErel,expression
mmu:228026,mmu:68263,GErel,expression
cpd:C00076,mmu:108058,GErel,expression
cpd:C00076,mmu:12322,GErel,expression
cpd:C00076,mmu:12323,GErel,expression
cpd:C00076,mmu:12325,GErel,expression
mmu:108058,mmu:12914,GErel,expression
mmu:108058,mmu:328572,GErel,expression
mmu:12322,mmu:12914,GErel,expression
mmu:12322,mmu:328572,GErel,expression
mmu:12323,mmu:12914,GErel,expression
mmu:12323,mmu:328572,GErel,expression
mmu:12325,mmu:12914,GErel,expression
mmu:12325,mmu:328572,GErel,expression
cpd:C00007,mmu:112405,GErel,expression
cpd:C00007,mmu:112406,GErel,expression
cpd:C00007,mmu:112407,GErel,expression
mmu:21898,mmu:18033,GErel,expression
mmu:21898,mmu:19697,GErel,expression
mmu:18033,mmu:15251,GErel,expression
mmu:19697,mmu:15251,GErel,expression
cpd:C00338,mmu:21898,GErel,expression
mmu:15978,mmu:15979,GErel,expression
mmu:15978,mmu:15980,GErel,expression
mmu:15979,mmu:18033,GErel,expression
mmu:15979,mmu:19697,GErel,expression
mmu:15980,mmu:18033,GErel,expression
mmu:15980,mmu:19697,GErel,expression
mmu:16193,mmu:16194,GErel,expression
mmu:16194,mmu:20848,GErel,expression
mmu:20848,mmu:15251,GErel,expression
cpd:C00533,mmu:112405,GErel,expression
cpd:C00533,mmu:112406,GErel,expression
cpd:C00533,mmu:112407,GErel,expression
cpd:C14818,mmu:112405,GErel,expression
cpd:C14818,mmu:112406,GErel,expression
cpd:C14818,mmu:112407,GErel,expression
cpd:C00072,mmu:112405,GErel,expression
cpd:C00072,mmu:112406,GErel,expression
cpd:C00072,mmu:112407,GErel,expression
cpd:C00026,mmu:112405,GErel,expression
cpd:C00026,mmu:112406,GErel,expression
cpd:C00026,mmu:112407,GErel,expression
mmu:13685,mmu:13684,GErel,expression
mmu:13685,mmu:218268,GErel,expression
mmu:13685,mmu:26987,GErel,expression
mmu:58988,mmu:20104,GErel,expression
mmu:72508,mmu:20104,GErel,expression
mmu:26413,mmu:17346,GErel,expression
mmu:26413,mmu:17347,GErel,expression
mmu:26413,mmu:13685,GErel,expression
mmu:26417,mmu:17346,GErel,expression
mmu:26417,mmu:17347,GErel,expression
mmu:26417,mmu:13685,GErel,expression
mmu:26395,mmu:26413,GErel,expression
mmu:26395,mmu:26417,GErel,expression
mmu:26396,mmu:26413,GErel,expression
mmu:26396,mmu:26417,GErel,expression
mmu:17346,mmu:13684,GErel,expression
mmu:17346,mmu:218268,GErel,expression
mmu:17346,mmu:26987,GErel,expression
mmu:17347,mmu:13684,GErel,expression
mmu:17347,mmu:218268,GErel,expression
mmu:17347,mmu:26987,GErel,expression
mmu:12675,mmu:329934,PPrel,activation
mmu:12675,mmu:54601,PPrel,activation
mmu:12675,mmu:56458,PPrel,activation
mmu:12675,mmu:56484,PCrel,activation
mmu:12675,mmu:19211,PCrel,activation
mmu:16150,mmu:329934,PPrel,activation
mmu:16150,mmu:329934,PPrel,phosphorylation
mmu:16150,mmu:54601,PPrel,activation
mmu:16150,mmu:54601,PPrel,phosphorylation
mmu:16150,mmu:56458,PPrel,activation
mmu:16150,mmu:56458,PPrel,phosphorylation
mmu:16150,mmu:56484,PPrel,activation
mmu:16150,mmu:56484,PPrel,phosphorylation
mmu:16150,mmu:19211,PPrel,activation
mmu:16150,mmu:19211,PPrel,phosphorylation
mmu:26414,mmu:329934,PPrel,activation
mmu:26414,mmu:329934,PPrel,phosphorylation
mmu:26414,mmu:54601,PPrel,activation
mmu:26414,mmu:54601,PPrel,phosphorylation
mmu:26414,mmu:56458,PPrel,activation
mmu:26414,mmu:56458,PPrel,phosphorylation
mmu:26414,mmu:56484,PPrel,activation
mmu:26414,mmu:56484,PPrel,phosphorylation
mmu:26419,mmu:329934,PPrel,activation
mmu:26419,mmu:329934,PPrel,phosphorylation
mmu:26419,mmu:54601,PPrel,activation
mmu:26419,mmu:54601,PPrel,phosphorylation
mmu:26419,mmu:56458,PPrel,activation
mmu:26419,mmu:56484,PPrel,activation
mmu:26420,mmu:329934,PPrel,activation
mmu:26420,mmu:54601,PPrel,activation
mmu:26420,mmu:56458,PPrel,activation
mmu:26420,mmu:56484,PPrel,activation
mmu:26413,mmu:329934,PPrel,activation
mmu:26413,mmu:329934,PPrel,phosphorylation
mmu:26413,mmu:54601,PPrel,activation
mmu:26413,mmu:54601,PPrel,phosphorylation
mmu:26413,mmu:56458,PPrel,activation
mmu:26413,mmu:56458,PPrel,phosphorylation
mmu:26413,mmu:56484,PPrel,activation
mmu:26413,mmu:56484,PPrel,phosphorylation
mmu:26417,mmu:329934,PPrel,activation
mmu:26417,mmu:329934,PPrel,phosphorylation
mmu:26417,mmu:54601,PPrel,activation
mmu:26417,mmu:54601,PPrel,phosphorylation
mmu:26417,mmu:56458,PPrel,activation
mmu:26417,mmu:56458,PPrel,phosphorylation
mmu:26417,mmu:56484,PPrel,activation
mmu:26417,mmu:56484,PPrel,phosphorylation
mmu:105787,mmu:329934,PPrel,activation
mmu:105787,mmu:329934,PPrel,phosphorylation
mmu:105787,mmu:54601,PPrel,activation
mmu:105787,mmu:54601,PPrel,phosphorylation
mmu:105787,mmu:56458,PPrel,activation
mmu:105787,mmu:56458,PPrel,phosphorylation
mmu:105787,mmu:56484,PPrel,activation
mmu:105787,mmu:56484,PPrel,phosphorylation
mmu:108079,mmu:329934,PPrel,activation
mmu:108079,mmu:329934,PPrel,phosphorylation
mmu:108079,mmu:54601,PPrel,activation
mmu:108079,mmu:54601,PPrel,phosphorylation
mmu:108079,mmu:56458,PPrel,activation
mmu:108079,mmu:56458,PPrel,phosphorylation
mmu:108079,mmu:56484,PPrel,activation
mmu:108079,mmu:56484,PPrel,phosphorylation
mmu:108097,mmu:329934,PPrel,activation
mmu:108097,mmu:329934,PPrel,phosphorylation
mmu:108097,mmu:54601,PPrel,activation
mmu:108097,mmu:54601,PPrel,phosphorylation
mmu:108097,mmu:56458,PPrel,activation
mmu:108097,mmu:56458,PPrel,phosphorylation
mmu:108097,mmu:56484,PPrel,activation
mmu:108097,mmu:56484,PPrel,phosphorylation
mmu:108099,mmu:329934,PPrel,activation
mmu:108099,mmu:329934,PPrel,phosphorylation
mmu:108099,mmu:54601,PPrel,activation
mmu:108099,mmu:54601,PPrel,phosphorylation
mmu:108099,mmu:56458,PPrel,activation
mmu:108099,mmu:56458,PPrel,phosphorylation
mmu:108099,mmu:56484,PPrel,activation
mmu:108099,mmu:56484,PPrel,phosphorylation
mmu:19079,mmu:329934,PPrel,activation
mmu:19079,mmu:329934,PPrel,phosphorylation
mmu:19079,mmu:54601,PPrel,activation
mmu:19079,mmu:54601,PPrel,phosphorylation
mmu:19079,mmu:56458,PPrel,activation
mmu:19079,mmu:56458,PPrel,phosphorylation
mmu:19079,mmu:56484,PPrel,activation
mmu:19079,mmu:56484,PPrel,phosphorylation
mmu:19082,mmu:329934,PPrel,activation
mmu:19082,mmu:54601,PPrel,activation
mmu:19082,mmu:56458,PPrel,activation
mmu:19082,mmu:56484,PPrel,activation
mmu:241113,mmu:329934,PPrel,activation
mmu:241113,mmu:54601,PPrel,activation
mmu:241113,mmu:56458,PPrel,activation
mmu:241113,mmu:56484,PPrel,activation
mmu:16333,mmu:16337,PPrel,activation
mmu:16334,mmu:16337,PPrel,activation
mmu:329934,mmu:12442,PPrel,activation
mmu:329934,mmu:209091,PPrel,activation
mmu:329934,mmu:268697,PPrel,activation
mmu:329934,mmu:12443,PPrel,activation
mmu:329934,mmu:12444,PPrel,activation
mmu:329934,mmu:12452,PPrel,activation
mmu:329934,mmu:12579,PPrel,activation
mmu:329934,mmu:12581,PPrel,activation
mmu:329934,mmu:12575,PPrel,activation
mmu:329934,mmu:12576,PPrel,activation
mmu:329934,mmu:19651,PPrel,activation
mmu:329934,mmu:12795,PPrel,activation
mmu:329934,mmu:18817,PPrel,activation
mmu:329934,mmu:20620,PPrel,activation
mmu:329934,mmu:20873,PPrel,activation
