基金
代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
164402,前海开源中航,02-14,0.978,0.707,0.41,0.82,-4.12,3.80,4.12,11.60,5.14,-29.79,-0.10,-31.35,0.12
163113,申万菱信申万,02-14,0.8963,1.9127,1.51,2.05,-7.90,4.60,5.42,11.07,5.42,-13.42,-8.08,32.61,0.12
001539,嘉实中证金融,02-14,1.2703,1.2703,1.28,1.98,-7.10,-2.17,1.26,10.80,0.31,14.27,-6.76,27.03,0.12
165521,信诚中证80,02-14,0.998,1.726,1.11,1.11,-8.10,-3.48,0.12,10.65,2.81,14.51,-7.59,81.84,0.12
162907,泰信基本面4,02-14,0.957,1.47,0.53,2.57,-5.06,5.51,7.94,10.50,-10.10,-16.33,-1.68,45.68,0.12
161121,易方达银行分,02-14,0.9824,---,0.79,1.09,-6.54,-3.60,2.45,10.33,2.30,21.47,-6.06,9.45,0.10
006129,华安中证50,02-14,1.1033,1.1033,0.05,0.09,-3.58,4.85,6.58,10.30,---,---,-0.59,10.33,0.12
501069,华宝标普中国,02-14,1.1032,1.1032,0.29,2.80,-5.42,8.35,14.24,10.21,---,---,-2.35,10.31,0.10
050013,博时上证超大,02-14,1.0548,1.0548,0.38,1.96,-5.58,1.44,7.35,10.17,2.06,16.53,-4.72,5.48,0.12
005999,嘉实中证金融,02-14,1.1777,1.1777,1.28,1.97,-7.13,-2.29,1.00,10.13,---,---,-6.81,18.01,0.00
160218,国泰国证房地,02-14,1.0269,1.8826,2.63,7.85,-5.31,4.86,6.84,10.07,-12.27,-3.63,-5.25,63.94,0.10
161029,富国中证银行,02-14,1.072,1.158,0.85,1.04,-7.11,-4.37,1.32,9.95,1.45,18.21,-6.62,17.05,0.12
006351,中金MSCI,02-14,1.1059,1.1059,0.84,3.22,-7.20,2.30,3.18,9.69,---,---,-5.81,10.59,0.10
168205,中融中证银行,02-14,0.878,1.004,0.92,1.50,-6.40,-2.68,3.21,9.59,0.15,16.21,-6.00,1.71,0.00
006748,富国中证价值,02-14,1.1801,1.1801,0.64,2.07,-5.03,2.81,6.04,9.54,---,---,-2.07,18.01,0.12
005279,华泰紫金红利,02-14,0.9778,0.9778,0.72,2.93,-6.38,2.67,6.50,9.50,-3.98,---,-5.74,-2.23,0.10
006352,中金MSCI,02-14,1.1036,1.1036,0.84,3.22,-7.21,2.24,3.05,9.46,---,---,-5.84,10.36,0.00
020021,国泰上证18,02-14,1.1462,1.6762,0.92,0.82,-7.90,-3.05,0.20,9.43,1.38,19.95,-7.36,76.38,0.12
006130,华安中证50,02-14,1.0942,1.0942,0.05,0.08,-3.62,4.71,6.32,9.41,---,---,-0.64,9.42,0.00
519027,海富通上证周,02-14,1.285,1.285,0.78,1.50,-7.09,-2.06,0.31,9.27,-1.38,15.56,-6.20,28.50,0.12
240016,华宝上证18,02-14,1.831,1.861,0.72,1.78,-6.15,-0.16,3.68,9.25,0.60,24.98,-5.28,88.24,0.15
501311,嘉实港股通新,02-14,1.0933,1.0933,-0.31,1.30,2.03,9.17,19.79,9.16,---,---,4.16,9.33,0.10
003702,平安中证沪港,02-14,1.0045,1.0045,0.49,2.20,-2.98,5.69,13.67,9.14,-3.09,0.46,-0.69,0.45,0.12
519686,交银上证18,02-14,1.294,1.294,0.78,1.81,-6.10,-0.23,2.13,9.11,-0.99,13.81,-4.57,29.40,0.15
004642,南方房地产E,02-14,0.887,0.887,2.51,7.11,-6.39,3.66,7.20,9.01,-12.08,---,-6.18,-11.30,0.12
006614,嘉实港股通新,02-14,1.0885,1.0885,-0.30,1.29,2.01,9.07,19.59,8.71,---,---,4.11,8.85,0.00
004512,海富通沪深3,02-14,1.1181,1.1611,0.59,2.36,-3.67,0.80,1.09,8.66,12.19,---,-2.25,16.57,0.00
004643,南方房地产E,02-14,0.8783,0.8783,2.51,7.10,-6.42,3.55,6.99,8.58,-12.78,---,-6.23,-12.17,0.00
001594,天弘中证银行,02-14,1.1663,1.1663,0.84,0.85,-7.66,-5.32,0.04,8.56,-0.82,18.66,-7.29,16.63,0.10
470007,汇添富上证综,02-14,1.005,1.156,0.50,1.52,-5.55,0.22,3.26,8.43,-2.47,1.79,-4.30,14.94,0.10
519671,银河沪深30,02-14,1.409,1.634,0.79,1.88,-7.00,-1.67,0.71,8.41,-1.06,31.39,-6.00,63.05,0.12
001595,天弘中证银行,02-14,1.1533,1.1533,0.84,0.85,-7.68,-5.36,-0.05,8.35,-1.23,17.89,-7.31,15.33,0.00
310398,申万菱信沪深,02-14,1.3307,1.6479,0.78,1.93,-6.94,-1.86,0.45,7.87,-1.53,30.45,-6.01,65.15,0.12
004403,平安股息精选,02-14,1.0801,1.0801,0.90,1.64,-7.15,-1.16,3.50,7.58,-1.30,---,-6.06,8.01,0.15
002387,工银沪港深股,02-14,1.1334,1.2014,0.30,1.94,-2.38,5.98,11.40,7.43,1.32,20.38,-0.11,20.26,0.15
005561,创金合信红利,02-14,0.9846,0.9846,0.74,3.12,-6.54,1.95,4.88,7.22,---,---,-5.91,-1.54,0.15
002334,汇丰晋信大盘,02-14,1.2964,1.2964,0.43,0.82,-5.52,1.65,2.99,7.10,-2.56,10.80,-4.87,29.63,0.15
501029,华宝标普中国,02-14,0.9702,1.0002,0.71,2.08,-6.40,5.28,8.72,7.04,-6.96,-0.60,-3.18,-0.28,0.10
006816,泰康港股通地,02-14,1.0706,1.0706,1.63,5.27,-1.82,8.25,17.01,7.04,---,---,-2.63,7.06,0.10
005562,创金合信红利,02-14,0.9813,0.9813,0.74,3.12,-6.57,1.91,4.80,7.04,---,---,-5.93,-1.87,0.00
160418,华安中证银行,02-14,0.8384,0.9648,0.82,0.96,-7.60,-5.13,0.16,6.94,-1.53,15.30,-7.16,-2.48,0.12
004404,平安股息精选,02-14,1.0512,1.0512,0.89,1.61,-7.22,-1.33,3.15,6.79,-2.86,---,-6.15,5.12,0.00
006817,泰康港股通地,02-14,1.0679,1.0679,1.63,5.25,-1.87,8.20,16.90,6.77,---,---,-2.68,6.79,0.00
004593,广发全指工业,02-14,0.7854,0.7854,-0.18,1.87,-4.59,6.25,6.38,6.68,-13.11,---,-0.91,-21.46,0.12
240019,华宝中证银行,02-14,1.0835,1.6483,0.84,0.84,-7.53,-5.26,-0.12,6.68,-4.11,19.65,-7.15,69.54,0.10
005125,华宝标普中国,02-14,0.9605,0.9905,0.70,2.07,-6.43,5.18,8.51,6.62,-7.70,---,-3.23,-8.95,0.00
202021,南方小康ET,02-14,1.2223,1.2423,0.44,2.24,-6.72,1.65,3.05,6.59,-7.99,-0.61,-5.14,24.64,0.12
002335,汇丰晋信大盘,02-14,1.2727,1.2727,0.43,0.81,-5.55,1.46,2.66,6.51,-3.56,9.41,-4.92,27.26,0.00
004346,南方小康ET,02-14,1.2106,1.2306,0.42,2.23,-6.76,1.53,2.84,6.30,-8.59,---,-5.19,-1.65,0.00
006697,华宝中证银行,02-14,1.0786,1.0786,0.84,0.83,-7.55,-5.34,-0.31,6.27,---,---,-7.19,7.86,0.00
501011,汇添富中证中,02-14,0.8132,0.8132,-0.49,-5.46,2.12,5.20,9.18,6.07,-14.42,-19.00,4.02,-18.68,0.10
160638,鹏华一带一路,02-14,1.072,0.493,0.47,2.98,-7.11,2.29,3.14,6.03,-3.61,-14.38,-6.05,-50.87,0.12
160631,鹏华银行分级,02-14,0.917,1.022,0.88,0.88,-7.93,-5.66,-0.76,5.97,-3.14,12.04,-7.47,2.92,0.12
501012,汇添富中证中,02-14,0.8073,0.8073,-0.48,-5.47,2.11,5.10,9.02,5.81,-14.82,-19.55,3.95,-19.27,0.00
100032,富国中证红利,02-14,1.106,2.702,0.64,2.41,-6.67,1.28,3.08,5.74,-3.49,13.42,-4.66,198.63,0.15
161907,万家中证红利,02-14,1.63,1.63,0.72,2.52,-6.39,1.07,2.77,5.53,-3.82,9.04,-4.28,63.00,0.15
168201,中融一带一路,02-14,0.957,0.443,0.42,3.01,-6.45,3.80,4.91,5.47,-5.57,-17.16,-5.34,-56.00,0.00
090010,大成中证红利,02-14,1.623,1.779,0.74,2.53,-6.08,1.00,2.53,5.04,-1.20,19.19,-4.02,77.83,0.12
004513,海富通沪深3,02-14,1.0748,1.1048,0.59,2.36,-3.67,0.78,1.30,4.76,5.71,---,-2.23,10.68,0.10
690008,民生中证内地,02-14,0.637,0.637,1.11,7.24,-5.07,11.56,4.77,4.60,-20.18,-13.10,-1.70,-36.30,0.12
005814,华安CES港,02-14,1.0366,1.0366,0.23,1.79,-1.53,6.61,10.95,4.26,---,---,0.63,3.66,0.00
501303,广发恒生中型,02-14,0.9366,0.9366,0.34,2.32,-1.69,6.46,16.45,4.25,-1.42,---,-0.28,-6.34,0.12
005813,华安CES港,02-14,1.023,1.023,0.24,1.80,-1.49,6.67,11.00,4.24,---,---,0.69,2.30,0.12
006195,国金量化多因,02-14,1.0906,1.0906,0.18,0.96,-9.40,-0.67,0.57,3.87,---,---,-7.14,9.06,0.15
050024,博时上证自然,02-14,0.6124,0.6124,0.97,6.78,-6.48,8.22,2.41,3.85,-20.22,-13.21,-3.86,-38.76,0.12
161819,银华中证内地,02-14,0.884,0.61,1.14,7.28,-5.05,11.54,4.69,3.84,-21.13,-16.59,-1.69,-40.98,0.12
168001,国寿安保中证,02-14,0.9945,0.7658,0.13,-0.15,-0.20,8.51,13.31,3.81,-13.56,-14.20,4.44,-31.71,0.10
004996,广发恒生中型,02-14,0.9302,0.9302,0.35,2.31,-1.74,6.31,16.16,3.78,-2.31,---,-0.35,-6.98,0.00
502013,长盛中证申万,02-14,1.093,---,0.46,3.21,-6.02,3.10,5.63,3.77,-10.07,-11.33,-5.04,-53.06,0.12
160716,嘉实基本面5,02-14,1.5322,1.5322,0.74,1.70,-7.84,-3.01,-0.69,3.72,-3.79,20.68,-6.89,53.22,0.12
005707,富国港股通量,02-14,1.0084,1.0084,0.26,1.87,-2.86,5.74,10.12,3.63,---,---,-1.11,0.84,0.15
160725,嘉实基本面5,02-14,1.075,1.075,0.74,1.69,-7.88,-3.11,-0.92,3.29,---,---,-6.93,5.70,0.00
501302,南方恒指ET,02-14,1.1126,1.1126,0.41,1.49,-2.20,5.54,9.94,3.14,3.67,---,-0.90,11.26,0.12
167503,安信一带一路,02-14,1.028,0.359,0.49,2.80,-7.80,0.84,1.13,3.12,-5.67,-17.30,-6.80,-54.45,0.05
006578,泰康中证港股,02-14,1.1604,1.1604,0.42,-0.05,-6.20,2.01,7.20,3.00,---,---,-3.12,16.04,0.10
501301,华宝香港大盘,02-14,1.2004,1.2004,0.33,1.31,-3.31,4.30,10.82,2.78,1.51,---,-3.04,20.03,0.10
005659,南方恒指ET,02-14,1.1039,1.1039,0.40,1.48,-2.23,5.44,9.73,2.74,---,---,-0.95,10.39,0.00
006579,泰康中证港股,02-14,1.1565,1.1565,0.43,-0.06,-6.23,1.91,7.01,2.73,---,---,-3.17,15.65,0.00
006355,华宝香港大盘,02-14,1.1947,1.1947,0.33,1.30,-3.34,4.20,10.60,2.40,---,---,-3.08,1.72,0.00
501030,汇添富中证环,02-14,0.5537,0.5537,-0.57,-2.40,-6.50,2.39,2.25,2.18,-27.94,-44.75,-0.49,-44.63,0.12
005554,南方H股联接,02-14,1.004,1.004,0.37,1.44,-3.05,4.05,9.45,2.17,0.27,---,-2.47,0.40,0.12
161032,富国中证煤炭,02-14,0.846,0.572,0.12,3.05,-10.85,-2.81,-5.94,2.05,-22.50,-20.68,-10.76,-42.79,0.00
501031,汇添富中证环,02-14,0.553,0.553,-0.56,-2.40,-6.54,2.29,2.10,2.01,-28.21,-44.79,-0.52,-44.70,0.00
005669,前海开源公用,02-14,1.0303,1.0303,-0.13,0.96,-2.55,-0.89,-0.37,1.94,---,---,-2.65,3.03,0.15
003194,汇添富中证上,02-14,0.8554,0.8554,0.36,0.90,-10.10,-5.22,-6.45,1.87,-8.30,-13.12,-9.02,-14.46,0.12
005555,南方H股联接,02-14,0.996,0.996,0.36,1.44,-3.08,3.96,9.23,1.76,-0.53,---,-2.51,-0.40,0.00
004532,民生加银中证,02-14,0.9864,0.9864,0.80,3.16,-3.07,5.04,17.15,1.65,2.88,---,-1.97,-1.36,0.12
004533,民生加银中证,02-14,0.9797,0.9797,0.79,3.16,-3.09,4.96,16.99,1.40,2.37,---,-2.00,-2.03,0.00
005770,信达澳银中证,02-14,1.0292,1.0292,0.44,2.16,-3.24,4.79,12.75,0.95,---,---,-1.25,2.91,0.10
166402,浦银安盛沪港,02-14,1.0797,1.0797,0.57,1.65,-4.87,0.47,4.99,0.94,-1.35,---,-4.70,7.97,0.12
501305,汇添富中证港,02-14,0.9559,0.9559,1.29,4.15,-3.09,6.01,14.96,0.76,-0.85,---,-3.13,-4.41,0.10
501309,国泰恒生港股,02-14,1.0659,1.0659,0.34,2.40,-1.21,8.36,11.67,0.72,---,---,0.28,6.59,0.12
164825,工银中证京津,02-14,0.9547,0.9547,-0.08,1.86,-6.97,1.11,3.16,0.57,---,---,-4.82,-4.39,0.00
501306,汇添富中证港,02-14,0.948,0.948,1.29,4.15,-3.12,5.91,14.74,0.39,-1.60,---,-3.18,-5.20,0.00
005803,广发京津冀E,02-14,0.7748,0.7748,-0.03,1.99,-6.74,0.82,3.03,0.32,---,---,-4.58,-22.52,0.12
164811,工银中证京津,02-14,0.9545,1.4108,-0.07,1.87,-6.95,0.95,3.07,0.19,-7.59,7.72,-4.78,44.52,0.10
005804,广发京津冀E,02-14,0.7719,0.7719,-0.03,1.98,-6.75,0.77,2.93,0.13,---,---,-4.60,-22.81,0.00
162416,华宝港股通恒,02-14,1.036,1.036,0.68,1.85,-2.01,4.99,8.30,-0.04,---,---,0.12,3.60,0.10
004855,广发中证全指,02-14,0.739,0.739,-0.67,1.90,-8.57,2.47,1.09,-0.11,-21.73,---,-2.83,-26.10,0.00
004854,广发中证全指,02-14,0.7392,0.7392,-0.67,1.90,-8.57,2.48,1.12,-0.14,-21.68,---,-2.81,-26.08,0.10
501307,银河中证沪港,02-14,0.9783,0.9783,1.03,3.37,-4.80,2.64,10.27,-0.18,---,---,-4.11,-2.17,0.10
501308,银河中证沪港,02-14,0.974,0.974,1.03,3.36,-4.83,2.57,10.12,-0.42,---,---,-4.14,-2.60,0.00
004098,前海开源港股,02-14,0.9482,0.9482,0.10,0.86,-3.83,2.07,7.03,-0.66,-8.96,---,-3.54,-5.18,0.15
164908,交银中证环境,02-14,0.507,0.507,-0.59,-3.24,-6.63,2.22,1.40,-1.17,-32.22,-47.89,-0.59,-49.30,0.12
006438,博时央调ET,02-14,1.0007,1.0007,0.68,2.22,-6.75,0.17,-0.22,-2.46,---,---,-5.07,0.07,0.12
006439,博时央调ET,02-14,0.9973,0.9973,0.68,2.20,-6.79,0.06,-0.43,-2.69,---,---,-5.13,-0.27,0.00
501023,鹏华香港中小,02-14,1.0772,1.0772,0.20,0.96,-3.54,4.56,8.83,-2.79,-1.07,0.07,-2.17,7.72,0.12
006196,华夏中证央企,02-14,1.0081,1.0081,0.67,2.22,-6.78,0.22,0.14,-2.80,---,---,-5.05,0.81,0.12
006197,华夏中证央企,02-14,1.0043,1.0043,0.67,2.22,-6.80,0.14,-0.01,-3.09,---,---,-5.08,0.43,0.00
501025,鹏华香港银行,02-14,1.0572,1.1072,0.71,1.84,-3.24,0.70,5.64,-3.32,-3.75,3.94,-4.13,9.98,0.12
161724,招商中证煤炭,02-14,0.7688,0.5789,0.07,3.03,-11.00,-3.29,-5.93,-4.26,-26.55,-29.27,-10.47,-43.19,0.10
160639,鹏华高铁分级,02-14,0.789,0.342,-0.13,1.41,-6.18,3.41,2.82,-4.56,-18.18,-35.70,-4.13,-66.71,0.12
160135,南方中证高铁,02-14,0.6771,0.4414,-0.10,1.03,-8.08,0.04,-1.12,-4.73,-15.92,-32.57,-6.05,-55.86,0.06
005702,恒生前海港股,02-14,0.9961,0.9961,0.81,2.27,-3.77,2.96,10.27,-4.89,---,---,-3.65,-0.39,0.12
006119,银华中证央企,02-14,0.9451,0.9451,0.68,2.21,-6.57,0.12,-0.26,-6.14,---,---,-4.90,-5.49,0.12
168204,中融中证煤炭,02-14,0.783,0.595,0.13,3.16,-10.51,-2.55,-6.17,-6.92,-30.43,-31.44,-10.41,-42.53,0.00
006560,华夏四川国改,02-14,0.9295,0.9295,0.45,3.09,-9.77,-4.38,-1.60,-7.11,---,---,-7.49,-7.05,0.12
006561,华夏四川国改,02-14,0.9264,0.9264,0.44,3.08,-9.80,-4.46,-1.75,-7.41,---,---,-7.54,-7.36,0.00
005223,广发中证基建,02-14,0.7127,0.7127,0.41,2.53,-9.07,-1.15,-4.21,-7.53,-26.58,---,-6.70,-28.73,0.10
005224,广发中证基建,02-14,0.7116,0.7116,0.40,2.54,-9.10,-1.19,-4.26,-7.55,-26.68,---,-6.74,-28.84,0.00
005051,上投标普港股,02-14,0.944,0.944,0.56,1.01,-4.96,0.58,4.69,-8.52,-3.07,---,-4.36,-5.60,0.10
501310,华宝沪港深中,02-14,0.944,0.944,0.79,2.01,-6.51,-0.76,1.88,-8.65,---,---,-6.48,-5.61,0.12
005052,上投标普港股,02-14,0.9358,0.9358,0.56,0.99,-5.01,0.46,4.52,-8.85,-3.87,---,-4.42,-6.42,0.00
164820,工银中证高铁,02-14,0.918,0.4157,-0.10,1.02,-8.71,-1.03,-2.71,-11.27,-24.29,-42.55,-6.79,-60.34,0.10
502023,鹏华钢铁分级,02-14,1.053,0.762,0.67,2.83,-8.68,1.13,-2.84,-12.24,-33.29,-29.12,-7.92,-25.66,0.12
168203,中融国证钢铁,02-14,0.804,0.35,0.63,2.94,-8.43,2.05,-2.04,-12.48,-43.13,-40.70,-7.80,-66.55,0.00
165525,信诚中证基建,02-14,0.682,0.69,0.29,2.25,-9.67,-2.57,-6.19,-13.01,-31.94,-46.38,-7.34,-31.23,0.10
006699,红土创新沪深,02-14,1.1355,1.1355,0.33,2.22,-2.34,6.16,11.44,---,---,---,-0.11,13.55,0.00
006783,红土创新中证,02-14,1.0924,1.0924,0.32,2.55,-1.92,9.09,13.66,---,---,---,3.06,9.24,0.12
006923,前海开源沪港,02-14,1.0835,1.0835,0.31,1.70,0.29,1.43,7.68,---,---,---,0.58,8.35,0.15
006751,富国互联科技,02-14,1.8628,1.8628,-0.61,0.03,18.12,38.85,74.81,---,---,---,31.09,86.28,0.15
160925,大成中华沪深,02-14,1.0605,1.0605,0.45,2.13,-1.37,6.73,12.34,---,---,---,0.55,6.05,0.12
006743,中融央视财经,02-14,1.1301,1.1301,0.28,1.23,-2.54,3.29,14.31,---,---,---,-0.19,13.01,0.12
006744,中融央视财经,02-14,1.1233,1.1233,0.27,1.23,-2.58,3.20,14.05,---,---,---,-0.23,12.33,0.00
006803,嘉实互通精选,02-14,1.0914,1.0914,0.50,1.66,-2.59,0.73,11.73,---,---,---,-0.89,9.14,0.15
006781,汇丰晋信港股,02-14,1.0837,1.0837,0.00,1.46,-0.56,10.21,15.45,---,---,---,2.72,8.37,0.15
006228,中欧医疗创新,02-14,1.433,1.433,0.24,3.20,9.99,6.65,36.28,---,---,---,13.63,43.30,0.15
006682,景顺长城中证,02-14,0.993,0.993,0.25,1.89,-4.31,6.39,11.07,---,---,---,0.01,-0.70,0.15
006698,红土创新沪深,02-14,1.1412,1.1412,0.33,2.23,-2.32,6.32,11.77,---,---,---,-0.07,14.12,0.12
006603,嘉实互融精选,02-14,1.0639,1.0639,0.53,1.95,-0.26,6.60,13.35,---,---,---,2.51,6.39,0.15
006784,红土创新中证,02-14,1.0898,1.0898,0.31,2.54,-1.96,9.03,13.60,---,---,---,2.97,8.98,0.00
006924,前海开源沪港,02-14,1.081,1.081,0.31,1.69,0.27,1.38,7.55,---,---,---,0.56,8.10,0.00
007028,易方达中证5,02-14,1.0761,1.0761,0.11,1.84,-1.44,10.90,16.89,---,---,---,3.49,7.61,0.05
007077,汇添富中证医,02-14,1.1549,1.1549,0.03,-1.22,4.70,4.11,17.65,---,---,---,7.66,15.49,0.00
006957,长江量化匠心,02-14,1.1914,1.1914,0.64,2.59,-2.09,10.76,19.64,---,---,---,4.05,19.14,0.00
006600,人保沪深30,02-14,1.0971,1.0971,0.62,2.33,-3.65,3.80,11.18,---,---,---,-1.53,9.71,0.06
006868,华夏科技成长,02-14,1.3413,1.3413,0.21,4.44,9.28,27.58,43.64,---,---,---,19.95,34.13,0.15
007039,前海联合沪深,02-14,1.2894,1.2894,0.60,1.97,0.46,8.58,16.64,---,---,---,2.34,17.82,0.00
006229,中欧医疗创新,02-14,1.4229,1.4229,0.23,3.18,9.91,6.54,35.86,---,---,---,13.51,42.29,0.00
007076,汇添富中证医,02-14,1.1589,1.1589,0.03,-1.22,4.73,4.21,17.88,---,---,---,7.71,15.89,0.10
006659,财通中证香港,02-14,1.0171,1.0171,0.88,2.82,-4.14,4.15,11.46,---,---,---,-3.97,1.71,0.00
007089,国投中证50,02-14,1.388,1.388,0.38,1.72,-1.16,12.05,18.66,---,---,---,4.24,19.35,0.00
006931,泰康港股通T,02-14,1.0078,1.0078,-0.94,0.01,0.19,11.04,14.11,---,---,---,2.42,0.78,0.00
006757,国泰中证生物,02-14,1.3344,1.3344,1.45,0.27,9.58,11.28,25.86,---,---,---,13.01,33.44,0.00
006756,国泰中证生物,02-14,1.3428,1.3428,1.46,0.28,9.62,11.38,26.33,---,---,---,13.06,34.28,0.10
006704,易方达MSC,02-14,1.0889,1.0889,0.53,2.37,-2.23,5.37,11.67,---,---,---,0.13,8.89,0.10
006705,易方达MSC,02-14,1.0854,1.0854,0.53,2.37,-2.23,5.34,11.54,---,---,---,0.12,8.54,0.00
006658,财通中证香港,02-14,1.0195,1.0195,0.88,2.82,-4.12,4.22,11.63,---,---,---,-3.93,1.95,0.12
007153,添富中证银行,02-14,0.9873,0.9873,0.83,0.83,-7.88,-5.71,-1.00,---,---,---,-7.55,-1.27,0.10
006786,泰康港股通大,02-14,1.0496,1.0496,0.05,1.96,-2.45,3.91,18.53,---,---,---,0.96,4.96,0.10
006819,安信盈利驱动,02-14,1.2136,1.2136,1.40,4.89,-1.40,11.73,20.61,---,---,---,0.41,21.36,0.00
006818,安信盈利驱动,02-14,1.2183,1.2183,1.42,4.91,-1.36,11.84,20.85,---,---,---,0.45,21.83,0.15
006911,长江量化匠心,02-14,1.2001,1.2001,0.65,2.61,-2.05,10.90,20.01,---,---,---,4.12,20.01,0.15
007044,博道沪深30,02-14,1.1384,1.1384,0.71,2.64,-3.33,3.34,13.08,---,---,---,-1.10,13.84,0.12
006604,嘉实消费精选,02-14,1.1164,1.1164,-0.10,1.97,-4.58,1.10,10.89,---,---,---,-1.50,11.64,0.15
006657,方正富邦中证,02-14,1.0277,1.0277,0.14,1.59,-2.21,9.57,14.16,---,---,---,2.55,2.77,0.00
006656,方正富邦中证,02-14,1.0338,1.0338,0.14,1.60,-2.16,9.79,14.57,---,---,---,2.68,3.38,0.12
006930,泰康港股通T,02-14,1.0113,1.0113,-0.93,0.02,0.23,11.16,14.34,---,---,---,2.47,1.13,0.10
006809,泰康香港银行,02-14,0.9686,0.9686,0.73,1.88,-2.14,2.09,7.84,---,---,---,-3.00,-3.14,0.10
006787,泰康港股通大,02-14,1.046,1.046,0.05,1.96,-2.48,3.81,18.29,---,---,---,0.92,4.60,0.00
006810,泰康香港银行,02-14,0.9655,0.9655,0.73,1.88,-2.18,1.99,7.62,---,---,---,-3.04,-3.45,0.00
007130,中庚小盘价值,02-14,1.0936,1.0936,0.53,0.81,0.07,16.01,20.55,---,---,---,7.04,9.36,--
007134,嘉实长青竞争,02-14,1.0939,1.0939,0.77,2.12,-3.77,6.16,9.00,---,---,---,-0.33,9.39,0.00
007045,博道沪深30,02-14,1.1348,1.1348,0.71,2.64,-3.36,3.24,12.86,---,---,---,-1.15,13.48,0.00
007005,中金新医药股,02-14,1.3435,1.3435,-0.09,-1.41,3.95,5.20,29.38,---,---,---,10.19,34.35,0.00
006981,中金新医药股,02-14,1.3524,1.3524,-0.10,-1.41,3.97,5.29,30.04,---,---,---,10.24,35.24,0.15
006729,万家中证50,02-14,1.2173,1.2312,0.01,1.80,-2.33,11.29,18.41,---,---,---,2.53,23.22,0.10
007288,合煦智远消费,02-14,1.0263,1.0263,0.41,1.73,-6.80,2.46,3.04,---,---,---,-3.06,2.63,0.00
007538,永赢沪深30,02-14,1.0787,1.0787,0.63,2.25,-3.67,3.22,10.38,---,---,---,-1.64,7.87,0.10
006730,万家中证50,02-14,1.2107,1.2241,0.01,1.79,-2.37,11.17,18.09,---,---,---,2.47,22.50,0.00
006143,恒生前海中证,02-14,1.0986,1.0986,0.65,3.13,-4.40,8.15,16.24,---,---,---,-0.42,9.86,0.12
007136,广发中证10,02-14,1.0218,1.0218,0.64,2.00,-5.48,-0.93,4.37,---,---,---,-4.25,2.18,0.00
007531,华宝券商ET,02-14,1.3226,1.3226,1.62,2.05,-6.21,6.39,7.67,---,---,---,-6.80,4.74,0.00
007804,申万菱信沪深,02-14,1.1138,1.1138,1.04,2.83,-2.09,4.97,10.83,---,---,---,-0.12,11.38,0.00
007539,永赢沪深30,02-14,1.0779,1.0779,0.63,2.25,-3.68,3.20,10.31,---,---,---,-1.65,7.79,0.00
007397,华宝沪港深中,02-14,0.9413,0.9413,0.78,2.00,-6.54,-0.86,1.66,---,---,---,-6.53,-4.75,0.00
160424,华安创业板5,02-14,1.4753,1.4753,0.07,2.78,8.99,25.74,40.50,---,---,---,15.21,44.44,0.00
007275,银河沪深30,02-14,1.0694,1.0694,0.79,2.29,-3.78,4.79,---,---,---,---,-1.25,6.94,0.15
167302,方正富邦大湾,02-14,1.0156,1.0156,0.80,2.45,-4.10,2.79,---,---,---,---,-1.31,1.56,0.10
007590,华宝绿色领先,02-14,1.0251,1.0251,-0.11,1.24,-3.03,2.82,---,---,---,---,2.02,2.51,0.15
007144,国投瑞银沪深,02-14,1.053,1.053,0.70,2.26,-3.86,2.66,5.98,---,---,---,-1.44,5.30,0.00
007783,大成MSCI,02-14,1.0195,1.0195,0.64,1.97,-3.01,2.27,---,---,---,---,-1.81,1.95,0.00
007137,鹏扬元合量化,02-14,1.0381,1.0381,0.53,1.56,-4.85,1.32,3.97,---,---,---,-2.86,3.81,0.15
006909,华夏战略新兴,02-14,1.3903,1.3903,-0.13,2.06,7.89,18.59,35.96,---,---,---,13.75,39.03,0.12
006910,华夏战略新兴,02-14,1.3873,1.3873,-0.14,2.04,7.85,18.48,35.74,---,---,---,13.70,38.73,0.00
007466,华泰柏瑞中证,02-14,1.0091,1.0091,0.72,2.84,-6.95,1.07,1.75,---,---,---,-6.25,0.91,0.12
007431,浙商中证50,02-14,1.0661,1.0661,0.35,3.01,-0.40,8.39,6.58,---,---,---,4.60,6.61,0.08
007571,南方上证38,02-14,1.4144,1.4144,0.21,1.61,-3.82,6.00,9.78,---,---,---,-0.10,7.50,0.00
005102,工银沪深30,02-14,1.0142,1.0142,0.65,2.08,-5.10,1.08,---,---,---,---,-3.22,1.42,0.10
007817,国泰中证全指,02-14,1.0482,1.0482,0.16,1.45,-1.22,9.89,---,---,---,---,3.96,4.82,0.10
007818,国泰中证全指,02-14,1.0459,1.0459,0.16,1.45,-1.23,9.81,---,---,---,---,3.94,4.59,0.00
007580,宝盈中证10,02-14,1.678,1.678,0.66,2.13,-4.50,1.70,7.63,---,---,---,-2.78,6.47,0.00
005103,工银沪深30,02-14,1.012,1.012,0.65,2.08,-5.12,0.98,---,---,---,---,-3.24,1.20,0.00
007873,华宝科技ET,02-14,1.2727,1.2727,0.00,2.22,7.06,18.34,---,---,---,---,15.33,27.27,0.10
006605,嘉实消费精选,02-14,1.1098,1.1098,-0.10,1.97,-4.62,0.99,10.49,---,---,---,-1.55,10.98,0.00
