"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0018478"	"malonate-semialdehyde dehydrogenase (acetylating) activity"	"MF"	1	0	1
"GO:0061798"	"GTP 3',8'-cyclase activity"	"MF"	1	0	1
"GO:0061799"	"cyclic pyranopterin monophosphate synthase activity"	"MF"	1	0	1
"GO:0016783"	"sulfurtransferase activity"	"MF"	9	0	1
"GO:0030366"	"molybdopterin synthase activity"	"MF"	1	0	1
"GO:0140081"	"glycosylated region protein binding"	"MF"	2	0	1
"GO:0003905"	"alkylbase DNA N-glycosylase activity"	"MF"	1	0	1
"GO:0008725"	"DNA-3-methyladenine glycosylase activity"	"MF"	1	0	1
"GO:0043733"	"DNA-3-methylbase glycosylase activity"	"MF"	1	0	1
"GO:0043916"	"DNA-7-methylguanine glycosylase activity"	"MF"	1	0	1
"GO:0052821"	"DNA-7-methyladenine glycosylase activity"	"MF"	1	0	1
"GO:0052822"	"DNA-3-methylguanine glycosylase activity"	"MF"	1	0	1
"GO:0004476"	"mannose-6-phosphate isomerase activity"	"MF"	1	0	1
"GO:0016861"	"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"	"MF"	6	0	1
"GO:0038164"	"thrombopoietin receptor activity"	"MF"	1	0	1
"GO:0004792"	"thiosulfate sulfurtransferase activity"	"MF"	3	0	1
"GO:0016784"	"3-mercaptopyruvate sulfurtransferase activity"	"MF"	1	0	1
"GO:0015420"	"cobalamin-transporting ATPase activity"	"MF"	3	0	1
"GO:0046623"	"sphingolipid-translocating ATPase activity"	"MF"	1	0	1
"GO:0046624"	"sphingolipid transporter activity"	"MF"	7	0	1
"GO:0000146"	"microfilament motor activity"	"MF"	22	3	0.00191023844241493
"GO:0030898"	"actin-dependent ATPase activity"	"MF"	12	2	0.00789706214080267
"GO:0050693"	"LBD domain binding"	"MF"	7	1	0.0770167927330904
"GO:0032139"	"dinucleotide insertion or deletion binding"	"MF"	3	0	1
"GO:0032181"	"dinucleotide repeat insertion binding"	"MF"	2	0	1
"GO:0008113"	"peptide-methionine (S)-S-oxide reductase activity"	"MF"	2	0	1
"GO:0016671"	"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"	"MF"	9	0	1
"GO:0046870"	"cadmium ion binding"	"MF"	5	0	1
"GO:0008121"	"ubiquinol-cytochrome-c reductase activity"	"MF"	3	0	1
"GO:0016681"	"oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor"	"MF"	3	0	1
"GO:0008413"	"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"	"MF"	2	0	1
"GO:0035539"	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"	"MF"	2	0	1
"GO:0036219"	"GTP diphosphatase activity"	"MF"	1	0	1
"GO:0047693"	"ATP diphosphatase activity"	"MF"	1	0	1
"GO:0004329"	"formate-tetrahydrofolate ligase activity"	"MF"	2	0	1
"GO:0004477"	"methenyltetrahydrofolate cyclohydrolase activity"	"MF"	2	0	1
"GO:0004486"	"methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity"	"MF"	1	0	1
"GO:0004487"	"methylenetetrahydrofolate dehydrogenase (NAD+) activity"	"MF"	2	0	1
"GO:0004489"	"methylenetetrahydrofolate reductase (NAD(P)H) activity"	"MF"	1	0	1
"GO:0004438"	"phosphatidylinositol-3-phosphatase activity"	"MF"	12	0	1
"GO:0052629"	"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity"	"MF"	5	0	1
"GO:0052744"	"phosphatidylinositol monophosphate phosphatase activity"	"MF"	12	0	1
"GO:0106018"	"phosphatidylinositol-3,5-bisphosphate phosphatase activity"	"MF"	8	0	1
"GO:0003954"	"NADH dehydrogenase activity"	"MF"	45	0	1
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"MF"	45	0	1
"GO:0050136"	"NADH dehydrogenase (quinone) activity"	"MF"	45	0	1
"GO:0008502"	"melatonin receptor activity"	"MF"	3	0	1
"GO:0008705"	"methionine synthase activity"	"MF"	1	0	1
"GO:0042084"	"5-methyltetrahydrofolate-dependent methyltransferase activity"	"MF"	1	0	1
"GO:0003958"	"NADPH-hemoprotein reductase activity"	"MF"	2	0	1
"GO:0030586"	"[methionine synthase] reductase activity"	"MF"	1	0	1
"GO:0050444"	"aquacobalamin reductase (NADPH) activity"	"MF"	1	0	1
"GO:0030197"	"extracellular matrix constituent, lubricant activity"	"MF"	4	0	1
"GO:0004494"	"methylmalonyl-CoA mutase activity"	"MF"	1	0	1
"GO:0000700"	"mismatch base pair DNA N-glycosylase activity"	"MF"	4	0	1
"GO:0000701"	"purine-specific mismatch base pair DNA N-glycosylase activity"	"MF"	2	0	1
"GO:0004163"	"diphosphomevalonate decarboxylase activity"	"MF"	1	0	1
"GO:0004496"	"mevalonate kinase activity"	"MF"	1	0	1
"GO:0070976"	"TIR domain binding"	"MF"	1	0	1
"GO:0017018"	"myosin phosphatase activity"	"MF"	4	0	1
"GO:0032027"	"myosin light chain binding"	"MF"	5	0	1
"GO:0032038"	"myosin II heavy chain binding"	"MF"	3	0	1
"GO:0004687"	"myosin light chain kinase activity"	"MF"	3	0	1
"GO:0060001"	"minus-end directed microfilament motor activity"	"MF"	1	0	1
"GO:0048495"	"Roundabout binding"	"MF"	5	0	1
"GO:0060002"	"plus-end directed microfilament motor activity"	"MF"	3	0	1
"GO:0008456"	"alpha-N-acetylgalactosaminidase activity"	"MF"	1	0	1
"GO:0004561"	"alpha-N-acetylglucosaminidase activity"	"MF"	1	0	1
"GO:0004816"	"asparagine-tRNA ligase activity"	"MF"	2	0	1
"GO:0016015"	"morphogen activity"	"MF"	7	0	1
"GO:0016176"	"superoxide-generating NADPH oxidase activator activity"	"MF"	5	0	1
"GO:0044547"	"DNA topoisomerase binding"	"MF"	4	0	1
"GO:0003735"	"structural constituent of ribosome"	"MF"	157	0	1
"GO:0000036"	"acyl carrier activity"	"MF"	1	0	1
"GO:0044620"	"ACP phosphopantetheine attachment site binding"	"MF"	1	0	1
"GO:0051192"	"prosthetic group binding"	"MF"	1	0	1
"GO:0031698"	"beta-2 adrenergic receptor binding"	"MF"	3	0	1
"GO:0050815"	"phosphoserine residue binding"	"MF"	4	0	1
"GO:0050816"	"phosphothreonine residue binding"	"MF"	3	0	1
"GO:0099184"	"structural constituent of postsynaptic intermediate filament cytoskeleton"	"MF"	3	0	1
"GO:0004308"	"exo-alpha-sialidase activity"	"MF"	4	0	1
"GO:0016997"	"alpha-sialidase activity"	"MF"	4	0	1
"GO:0052794"	"exo-alpha-(2->3)-sialidase activity"	"MF"	4	0	1
"GO:0052795"	"exo-alpha-(2->6)-sialidase activity"	"MF"	4	0	1
"GO:0052796"	"exo-alpha-(2->8)-sialidase activity"	"MF"	4	0	1
"GO:0005163"	"nerve growth factor receptor binding"	"MF"	2	0	1
"GO:0005035"	"death receptor activity"	"MF"	10	1	0.108188346832538
"GO:0043121"	"neurotrophin binding"	"MF"	8	2	0.00345228957963891
"GO:0048406"	"nerve growth factor binding"	"MF"	5	2	0.00126110608862813
"GO:0030621"	"U4 snRNA binding"	"MF"	10	0	1
"GO:0030622"	"U4atac snRNA binding"	"MF"	4	0	1
"GO:0034512"	"box C/D snoRNA binding"	"MF"	2	0	1
"GO:0000257"	"nitrilase activity"	"MF"	1	1	0.0113821942891078
"GO:0016815"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles"	"MF"	1	1	0.0113821942891078
"GO:0016018"	"cyclosporin A binding"	"MF"	13	0	1
"GO:0097162"	"MADS box domain binding"	"MF"	1	0	1
"GO:0004673"	"protein histidine kinase activity"	"MF"	1	0	1
"GO:0001512"	"dihydronicotinamide riboside quinone reductase activity"	"MF"	1	0	1
"GO:1904408"	"melatonin binding"	"MF"	1	0	1
"GO:1905594"	"resveratrol binding"	"MF"	1	0	1
"GO:0004379"	"glycylpeptide N-tetradecanoyltransferase activity"	"MF"	2	0	1
"GO:0019107"	"myristoyltransferase activity"	"MF"	2	0	1
"GO:0008112"	"nicotinamide N-methyltransferase activity"	"MF"	1	0	1
"GO:0030760"	"pyridine N-methyltransferase activity"	"MF"	1	0	1
"GO:0004517"	"nitric-oxide synthase activity"	"MF"	3	0	1
"GO:0034617"	"tetrahydrobiopterin binding"	"MF"	4	0	1
"GO:0034618"	"arginine binding"	"MF"	6	0	1
"GO:0001226"	"RNA polymerase II transcription corepressor binding"	"MF"	1	0	1
"GO:0004535"	"poly(A)-specific ribonuclease activity"	"MF"	13	0	1
"GO:0002060"	"purine nucleobase binding"	"MF"	2	0	1
"GO:0004731"	"purine-nucleoside phosphorylase activity"	"MF"	1	0	1
"GO:0043023"	"ribosomal large subunit binding"	"MF"	6	0	1
"GO:0008613"	"diuretic hormone activity"	"MF"	1	0	1
"GO:0016941"	"natriuretic peptide receptor activity"	"MF"	3	0	1
"GO:0001601"	"peptide YY receptor activity"	"MF"	2	0	1
"GO:0005381"	"iron ion transmembrane transporter activity"	"MF"	8	1	0.0875260074692981
"GO:0005384"	"manganese ion transmembrane transporter activity"	"MF"	4	0	1
"GO:0015086"	"cadmium ion transmembrane transporter activity"	"MF"	1	0	1
"GO:0015093"	"ferrous iron transmembrane transporter activity"	"MF"	3	1	0.033761046165246
"GO:0015094"	"lead ion transmembrane transporter activity"	"MF"	1	0	1
"GO:0015293"	"symporter activity"	"MF"	112	0	1
"GO:0015294"	"solute:cation symporter activity"	"MF"	70	0	1
"GO:0015295"	"solute:proton symporter activity"	"MF"	11	0	1
"GO:0072509"	"divalent inorganic cation transmembrane transporter activity"	"MF"	16	1	0.167421596126191
"GO:0051371"	"muscle alpha-actinin binding"	"MF"	8	0	1
"GO:0048408"	"epidermal growth factor binding"	"MF"	3	0	1
"GO:0000702"	"oxidized base lesion DNA N-glycosylase activity"	"MF"	2	0	1
"GO:0000703"	"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity"	"MF"	1	0	1
"GO:0008534"	"oxidized purine nucleobase lesion DNA N-glycosylase activity"	"MF"	2	0	1
"GO:0005030"	"neurotrophin receptor activity"	"MF"	4	1	0.0447605986985067
"GO:0005166"	"neurotrophin p75 receptor binding"	"MF"	1	0	1
"GO:0010465"	"nerve growth factor receptor activity"	"MF"	2	1	0.0226353911273492
"GO:0048403"	"brain-derived neurotrophic factor binding"	"MF"	3	0	1
"GO:0060175"	"brain-derived neurotrophic factor-activated receptor activity"	"MF"	1	0	1
"GO:0016492"	"G protein-coupled neurotensin receptor activity"	"MF"	2	0	1
"GO:0051011"	"microtubule minus-end binding"	"MF"	5	0	1
"GO:0017056"	"structural constituent of nuclear pore"	"MF"	14	0	1
"GO:1990275"	"preribosome binding"	"MF"	1	0	1
"GO:0035643"	"L-DOPA receptor activity"	"MF"	1	0	1
"GO:0072544"	"L-DOPA binding"	"MF"	1	0	1
"GO:0072545"	"tyrosine binding"	"MF"	2	0	1
"GO:0001730"	"2'-5'-oligoadenylate synthetase activity"	"MF"	3	0	1
"GO:0008073"	"ornithine decarboxylase inhibitor activity"	"MF"	3	0	1
"GO:0042979"	"ornithine decarboxylase regulator activity"	"MF"	6	0	1
"GO:0005302"	"L-tyrosine transmembrane transporter activity"	"MF"	1	0	1
"GO:0015173"	"aromatic amino acid transmembrane transporter activity"	"MF"	4	0	1
"GO:0004586"	"ornithine decarboxylase activity"	"MF"	1	0	1
"GO:0004591"	"oxoglutarate dehydrogenase (succinyl-transferring) activity"	"MF"	1	0	1
"GO:0030976"	"thiamine pyrophosphate binding"	"MF"	5	0	1
"GO:0038046"	"enkephalin receptor activity"	"MF"	1	0	1
"GO:0038048"	"dynorphin receptor activity"	"MF"	1	0	1
"GO:0001626"	"nociceptin receptor activity"	"MF"	1	0	1
"GO:0004979"	"beta-endorphin receptor activity"	"MF"	1	0	1
"GO:0038047"	"morphine receptor activity"	"MF"	1	0	1
"GO:0004984"	"olfactory receptor activity"	"MF"	164	0	1
"GO:0005549"	"odorant binding"	"MF"	4	0	1
"GO:0070273"	"phosphatidylinositol-4-phosphate binding"	"MF"	24	0	1
"GO:0005147"	"oncostatin-M receptor binding"	"MF"	1	0	1
"GO:0004585"	"ornithine carbamoyltransferase activity"	"MF"	1	0	1
"GO:0008260"	"3-oxoacid CoA-transferase activity"	"MF"	2	0	1
"GO:0031855"	"oxytocin receptor binding"	"MF"	1	0	1
"GO:0001614"	"purinergic nucleotide receptor activity"	"MF"	15	1	0.157828718013227
"GO:0016502"	"nucleotide receptor activity"	"MF"	16	1	0.167421596126191
"GO:0004931"	"extracellularly ATP-gated cation channel activity"	"MF"	6	0	1
"GO:0001608"	"G protein-coupled nucleotide receptor activity"	"MF"	9	1	0.0979160771896833
"GO:0031685"	"adenosine receptor binding"	"MF"	5	0	1
"GO:0031686"	"A1 adenosine receptor binding"	"MF"	1	0	1
"GO:0045028"	"G protein-coupled purinergic nucleotide receptor activity"	"MF"	8	1	0.0875260074692981
"GO:0045031"	"ATP-activated adenosine receptor activity"	"MF"	2	0	1
"GO:0045032"	"ADP-activated adenosine receptor activity"	"MF"	1	0	1
"GO:0015065"	"uridine nucleotide receptor activity"	"MF"	3	0	1
"GO:0045030"	"UTP-activated nucleotide receptor activity"	"MF"	2	0	1
"GO:0071553"	"G protein-coupled pyrimidinergic nucleotide receptor activity"	"MF"	3	0	1
"GO:0001621"	"ADP receptor activity"	"MF"	2	0	1
"GO:0045029"	"UDP-activated nucleotide receptor activity"	"MF"	2	0	1
"GO:0004656"	"procollagen-proline 4-dioxygenase activity"	"MF"	1	0	1
"GO:0019798"	"procollagen-proline dioxygenase activity"	"MF"	3	0	1
"GO:0031543"	"peptidyl-proline dioxygenase activity"	"MF"	7	1	0.0770167927330904
"GO:0031545"	"peptidyl-proline 4-dioxygenase activity"	"MF"	4	1	0.0447605986985067
"GO:0003847"	"1-alkyl-2-acetylglycerophosphocholine esterase activity"	"MF"	5	0	1
"GO:0008379"	"thioredoxin peroxidase activity"	"MF"	4	0	1
"GO:0051920"	"peroxiredoxin activity"	"MF"	7	0	1
"GO:0004505"	"phenylalanine 4-monooxygenase activity"	"MF"	3	0	1
"GO:0016714"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	"MF"	5	0	1
"GO:0031750"	"D3 dopamine receptor binding"	"MF"	2	0	1
"GO:0004504"	"peptidylglycine monooxygenase activity"	"MF"	1	0	1
"GO:0004598"	"peptidylamidoglycolate lyase activity"	"MF"	1	0	1
"GO:1990444"	"F-box domain binding"	"MF"	2	0	1
"GO:0008124"	"4-alpha-hydroxytetrahydrobiopterin dehydratase activity"	"MF"	2	0	1
"GO:1990829"	"C-rich single-stranded DNA binding"	"MF"	2	0	1
"GO:0004658"	"propionyl-CoA carboxylase activity"	"MF"	2	0	1
"GO:0032190"	"acrosin binding"	"MF"	4	0	1
"GO:0004611"	"phosphoenolpyruvate carboxykinase activity"	"MF"	2	1	0.0226353911273492
"GO:0004613"	"phosphoenolpyruvate carboxykinase (GTP) activity"	"MF"	2	1	0.0226353911273492
"GO:0004719"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"	"MF"	1	0	1
"GO:0010340"	"carboxyl-O-methyltransferase activity"	"MF"	5	0	1
"GO:0051998"	"protein carboxyl O-methyltransferase activity"	"MF"	5	0	1
"GO:0004105"	"choline-phosphate cytidylyltransferase activity"	"MF"	1	0	1
"GO:0004112"	"cyclic-nucleotide phosphodiesterase activity"	"MF"	22	1	0.222736599157715
"GO:0004114"	"3',5'-cyclic-nucleotide phosphodiesterase activity"	"MF"	22	1	0.222736599157715
"GO:0004117"	"calmodulin-dependent cyclic-nucleotide phosphodiesterase activity"	"MF"	3	1	0.033761046165246
"GO:0004115"	"3',5'-cyclic-AMP phosphodiesterase activity"	"MF"	8	0	1
"GO:0004118"	"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity"	"MF"	3	0	1
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"MF"	12	0	1
"GO:0004119"	"cGMP-inhibited cyclic-nucleotide phosphodiesterase activity"	"MF"	2	0	1
"GO:0005017"	"platelet-derived growth factor-activated receptor activity"	"MF"	3	0	1
"GO:0005018"	"platelet-derived growth factor alpha-receptor activity"	"MF"	1	0	1
"GO:0038085"	"vascular endothelial growth factor binding"	"MF"	4	1	0.0447605986985067
"GO:0004992"	"platelet activating factor receptor activity"	"MF"	3	0	1
"GO:0005019"	"platelet-derived growth factor beta-receptor activity"	"MF"	2	0	1
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"MF"	3	0	1
"GO:0004740"	"pyruvate dehydrogenase (acetyl-transferring) kinase activity"	"MF"	4	0	1
"GO:0050656"	"3'-phosphoadenosine 5'-phosphosulfate binding"	"MF"	6	0	1
"GO:0004622"	"lysophospholipase activity"	"MF"	16	0	1
"GO:0004676"	"3-phosphoinositide-dependent protein kinase activity"	"MF"	1	0	1
"GO:0015111"	"iodide transmembrane transporter activity"	"MF"	3	0	1
"GO:0001515"	"opioid peptide activity"	"MF"	4	0	1
"GO:0102009"	"proline dipeptidase activity"	"MF"	1	0	1
"GO:0050567"	"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"	"MF"	3	0	1
"GO:0000268"	"peroxisome targeting sequence binding"	"MF"	5	0	1
"GO:0005053"	"peroxisome matrix targeting signal-2 binding"	"MF"	1	0	1
"GO:0004642"	"phosphoribosylformylglycinamidine synthase activity"	"MF"	1	0	1
"GO:0015247"	"aminophospholipid transmembrane transporter activity"	"MF"	3	0	1
"GO:0003873"	"6-phosphofructo-2-kinase activity"	"MF"	4	0	1
"GO:0004331"	"fructose-2,6-bisphosphate 2-phosphatase activity"	"MF"	2	0	1
"GO:0008443"	"phosphofructokinase activity"	"MF"	7	0	1
"GO:0003872"	"6-phosphofructokinase activity"	"MF"	3	0	1
"GO:0046538"	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity"	"MF"	1	0	1
"GO:0004616"	"phosphogluconate dehydrogenase (decarboxylating) activity"	"MF"	1	0	1
"GO:0004662"	"CAAX-protein geranylgeranyltransferase activity"	"MF"	1	0	1
"GO:0004618"	"phosphoglycerate kinase activity"	"MF"	2	0	1
"GO:0016774"	"phosphotransferase activity, carboxyl group as acceptor"	"MF"	3	0	1
"GO:0047134"	"protein-disulfide reductase activity"	"MF"	3	0	1
"GO:0004614"	"phosphoglucomutase activity"	"MF"	3	0	1
"GO:0004610"	"phosphoacetylglucosamine mutase activity"	"MF"	1	0	1
"GO:0035620"	"ceramide transporter activity"	"MF"	4	0	1
"GO:0099038"	"ceramide-translocating ATPase activity"	"MF"	1	0	1
"GO:0001850"	"complement component C3a binding"	"MF"	1	0	1
"GO:0015317"	"phosphate:proton symporter activity"	"MF"	1	0	1
"GO:0032452"	"histone demethylase activity"	"MF"	22	0	1
"GO:0032454"	"histone demethylase activity (H3-K9 specific)"	"MF"	11	0	1
"GO:0004689"	"phosphorylase kinase activity"	"MF"	2	1	0.0226353911273492
"GO:0048244"	"phytanoyl-CoA dioxygenase activity"	"MF"	1	0	1
"GO:0017176"	"phosphatidylinositol N-acetylglucosaminyltransferase activity"	"MF"	5	0	1
"GO:0004307"	"ethanolaminephosphotransferase activity"	"MF"	2	0	1
"GO:0001792"	"polymeric immunoglobulin receptor activity"	"MF"	1	0	1
"GO:0016307"	"phosphatidylinositol phosphate kinase activity"	"MF"	12	0	1
"GO:0035005"	"1-phosphatidylinositol-4-phosphate 3-kinase activity"	"MF"	2	0	1
"GO:0001727"	"lipid kinase activity"	"MF"	5	0	1
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"MF"	4	0	1
"GO:0052812"	"phosphatidylinositol-3,4-bisphosphate 5-kinase activity"	"MF"	4	0	1
"GO:0052813"	"phosphatidylinositol bisphosphate kinase activity"	"MF"	5	0	1
"GO:0004430"	"1-phosphatidylinositol 4-kinase activity"	"MF"	3	0	1
"GO:0016308"	"1-phosphatidylinositol-4-phosphate 5-kinase activity"	"MF"	7	0	1
"GO:0016309"	"1-phosphatidylinositol-5-phosphate 4-kinase activity"	"MF"	3	0	1
"GO:0008526"	"phosphatidylinositol transporter activity"	"MF"	8	0	1
"GO:0043398"	"HLH domain binding"	"MF"	3	0	1
"GO:0048763"	"calcium-induced calcium release activity"	"MF"	3	1	0.033761046165246
"GO:0004743"	"pyruvate kinase activity"	"MF"	2	0	1
"GO:0004623"	"phospholipase A2 activity"	"MF"	26	3	0.0031189093455478
"GO:0047498"	"calcium-dependent phospholipase A2 activity"	"MF"	6	1	0.0663870727555537
"GO:0102567"	"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)"	"MF"	21	2	0.0234967308244083
"GO:0102568"	"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)"	"MF"	21	2	0.0234967308244083
"GO:0030377"	"urokinase plasminogen activator receptor activity"	"MF"	1	0	1
"GO:0070290"	"N-acylphosphatidylethanolamine-specific phospholipase D activity"	"MF"	5	0	1
"GO:0042030"	"ATPase inhibitor activity"	"MF"	5	0	1
"GO:0008475"	"procollagen-lysine 5-dioxygenase activity"	"MF"	3	0	1
"GO:0070815"	"peptidyl-lysine 5-dioxygenase activity"	"MF"	4	0	1
"GO:0017128"	"phospholipid scramblase activity"	"MF"	9	0	1
"GO:0019992"	"diacylglycerol binding"	"MF"	12	0	1
"GO:1990050"	"phosphatidic acid transporter activity"	"MF"	4	0	1
"GO:0017154"	"semaphorin receptor activity"	"MF"	8	1	0.0875260074692981
"GO:0030215"	"semaphorin receptor binding"	"MF"	5	0	1
"GO:0030354"	"melanin-concentrating hormone activity"	"MF"	2	0	1
"GO:0004615"	"phosphomannomutase activity"	"MF"	1	0	1
"GO:0047714"	"galactolipase activity"	"MF"	1	0	1
"GO:0102549"	"1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity"	"MF"	1	0	1
"GO:0004603"	"phenylethanolamine N-methyltransferase activity"	"MF"	1	0	1
"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"	"MF"	19	0	1
"GO:0003968"	"RNA-directed 5'-3' RNA polymerase activity"	"MF"	3	0	1
"GO:0034062"	"5'-3' RNA polymerase activity"	"MF"	23	0	1
"GO:0097747"	"RNA polymerase activity"	"MF"	23	0	1
"GO:0070996"	"type 1 melanocortin receptor binding"	"MF"	3	0	1
"GO:0004063"	"aryldialkylphosphatase activity"	"MF"	2	0	1
"GO:0046573"	"lactonohydrolase activity"	"MF"	3	0	1
"GO:0102007"	"acyl-L-homoserine-lactone lactonohydrolase activity"	"MF"	3	0	1
"GO:0018733"	"3,4-dihydrocoumarin hydrolase activity"	"MF"	1	0	1
"GO:0008941"	"nitric oxide dioxygenase activity"	"MF"	1	0	1
"GO:0016708"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor"	"MF"	1	0	1
"GO:0047726"	"iron-cytochrome-c reductase activity"	"MF"	1	0	1
"GO:0097371"	"MDM2/MDM4 family protein binding"	"MF"	8	0	1
"GO:0070539"	"linoleic acid binding"	"MF"	1	0	1
"GO:0050692"	"DBD domain binding"	"MF"	3	0	1
"GO:0042809"	"vitamin D receptor binding"	"MF"	15	0	1
"GO:0004044"	"amidophosphoribosyltransferase activity"	"MF"	1	0	1
"GO:0005355"	"glucose transmembrane transporter activity"	"MF"	13	0	1
"GO:0015145"	"monosaccharide transmembrane transporter activity"	"MF"	15	0	1
"GO:0015149"	"hexose transmembrane transporter activity"	"MF"	13	0	1
"GO:0051119"	"sugar transmembrane transporter activity"	"MF"	17	0	1
"GO:0033192"	"calmodulin-dependent protein phosphatase activity"	"MF"	5	0	1
"GO:0004729"	"oxygen-dependent protoporphyrinogen oxidase activity"	"MF"	1	0	1
"GO:0070818"	"protoporphyrinogen oxidase activity"	"MF"	1	0	1
"GO:0050115"	"myosin-light-chain-phosphatase activity"	"MF"	1	0	1
"GO:0004865"	"protein serine/threonine phosphatase inhibitor activity"	"MF"	6	0	1
"GO:0008995"	"ribonuclease E activity"	"MF"	1	0	1
"GO:0008474"	"palmitoyl-(protein) hydrolase activity"	"MF"	9	0	1
"GO:0098599"	"palmitoyl hydrolase activity"	"MF"	9	0	1
"GO:0001602"	"pancreatic polypeptide receptor activity"	"MF"	1	0	1
"GO:0004679"	"AMP-activated protein kinase activity"	"MF"	6	0	1
"GO:0004690"	"cyclic nucleotide-dependent protein kinase activity"	"MF"	9	0	1
"GO:0004691"	"cAMP-dependent protein kinase activity"	"MF"	7	0	1
"GO:0035174"	"histone serine kinase activity"	"MF"	4	0	1
"GO:0047322"	"[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity"	"MF"	2	0	1
"GO:0050405"	"[acetyl-CoA carboxylase] kinase activity"	"MF"	2	0	1
"GO:0004862"	"cAMP-dependent protein kinase inhibitor activity"	"MF"	6	0	1
"GO:0004697"	"protein kinase C activity"	"MF"	16	0	1
"GO:0035403"	"histone kinase activity (H3-T6 specific)"	"MF"	2	0	1
"GO:0004699"	"calcium-independent protein kinase C activity"	"MF"	2	0	1
"GO:0004698"	"calcium-dependent protein kinase C activity"	"MF"	2	0	1
"GO:0017049"	"GTP-Rho binding"	"MF"	12	0	1
"GO:0004692"	"cGMP-dependent protein kinase activity"	"MF"	2	0	1
"GO:0004705"	"JUN kinase activity"	"MF"	3	0	1
"GO:0016909"	"SAP kinase activity"	"MF"	3	0	1
"GO:0035033"	"histone deacetylase regulator activity"	"MF"	4	0	1
"GO:0004694"	"eukaryotic translation initiation factor 2alpha kinase activity"	"MF"	4	0	1
"GO:0004925"	"prolactin receptor activity"	"MF"	1	0	1
"GO:0042978"	"ornithine decarboxylase activator activity"	"MF"	3	0	1
"GO:0004657"	"proline dehydrogenase activity"	"MF"	2	0	1
"GO:0004749"	"ribose phosphate diphosphokinase activity"	"MF"	3	0	1
"GO:0016778"	"diphosphotransferase activity"	"MF"	3	0	1
"GO:1905573"	"ganglioside GM1 binding"	"MF"	2	0	1
"GO:1905574"	"ganglioside GM2 binding"	"MF"	1	0	1
"GO:1905575"	"ganglioside GM3 binding"	"MF"	1	0	1
"GO:1905577"	"ganglioside GP1c binding"	"MF"	1	0	1
"GO:0042500"	"aspartic endopeptidase activity, intramembrane cleaving"	"MF"	6	0	1
"GO:0004298"	"threonine-type endopeptidase activity"	"MF"	21	0	1
"GO:0070003"	"threonine-type peptidase activity"	"MF"	21	0	1
"GO:0036402"	"proteasome-activating ATPase activity"	"MF"	5	0	1
"GO:0031531"	"thyrotropin-releasing hormone receptor binding"	"MF"	3	1	0.033761046165246
"GO:0004647"	"phosphoserine phosphatase activity"	"MF"	3	0	1
"GO:0008527"	"taste receptor activity"	"MF"	24	0	1
"GO:0033038"	"bitter taste receptor activity"	"MF"	18	0	1
"GO:0097108"	"hedgehog family protein binding"	"MF"	3	0	1
"GO:0051717"	"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity"	"MF"	2	0	1
"GO:0051800"	"phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity"	"MF"	1	0	1
"GO:0106017"	"phosphatidylinositol-3,4-bisphosphate phosphatase activity"	"MF"	1	0	1
"GO:0001785"	"prostaglandin J receptor activity"	"MF"	2	0	1
"GO:0004956"	"prostaglandin D receptor activity"	"MF"	2	0	1
"GO:0004667"	"prostaglandin-D synthase activity"	"MF"	2	0	1
"GO:0004958"	"prostaglandin F receptor activity"	"MF"	2	0	1
"GO:0008116"	"prostaglandin-I synthase activity"	"MF"	1	0	1
"GO:0031856"	"parathyroid hormone receptor binding"	"MF"	1	0	1
"GO:0031857"	"type 1 parathyroid hormone receptor binding"	"MF"	1	0	1
